date,code,close,pctChg,a20,a50
2017/9/14,sh.000300,3829.955,-0.3292,3810.6371,3749.25468
2017/9/15,sh.000300,3831.296,0.035,3815.9682,3752.76202
2017/9/18,sh.000300,3843.142,0.3092,3821.0756,3756.55114
2017/9/19,sh.000300,3832.116,-0.2869,3825.0665,3759.7773
2017/9/20,sh.000300,3842.435,0.2693,3829.38385,3763.44954
2017/9/21,sh.000300,3837.817,-0.1202,3834.54245,3766.46748
2017/9/22,sh.000300,3837.73,-0.0023,3836.64125,3769.1602
2017/9/25,sh.000300,3817.791,-0.5196,3835.39525,3772.24488
2017/9/26,sh.000300,3820.781,0.0783,3834.70745,3775.3169
2017/9/27,sh.000300,3821.2,0.011,3834.05245,3777.14598
2017/9/28,sh.000300,3822.538,0.035,3834.07475,3778.63906
2017/9/29,sh.000300,3836.501,0.3653,3834.3729,3780.79714
2017/10/9,sh.000300,3882.207,1.1913,3836.20245,3783.57192
2017/10/10,sh.000300,3889.863,0.1972,3837.8433,3786.978
2017/10/11,sh.000300,3902.686,0.3297,3840.50515,3790.92396
2017/10/12,sh.000300,3912.953,0.2631,3844.65925,3794.93914
2017/10/13,sh.000300,3921.001,0.2057,3849.40985,3798.92134
2017/10/16,sh.000300,3913.446,-0.1927,3853.7999,3802.4328
2017/10/17,sh.000300,3913.068,-0.0097,3857.5566,3805.28652
2017/10/18,sh.000300,3944.162,0.7946,3862.6344,3808.95272
2017/10/19,sh.000300,3931.249,-0.3274,3867.6991,3813.02118
2017/10/20,sh.000300,3926.852,-0.1118,3872.4769,3817.40664
2017/10/23,sh.000300,3930.798,0.1005,3876.8597,3821.48672
2017/10/24,sh.000300,3959.395,0.7275,3883.22365,3826.03038
2017/10/25,sh.000300,3976.949,0.4433,3889.94935,3830.94848
2017/10/26,sh.000300,3993.575,0.4181,3897.73725,3836.50158
2017/10/27,sh.000300,4021.967,0.7109,3906.9491,3843.99392
2017/10/30,sh.000300,4009.721,-0.3045,3916.5456,3850.29468
2017/10/31,sh.000300,4006.717,-0.0749,3925.8424,3856.3079
2017/11/1,sh.000300,3996.622,-0.252,3934.6135,3862.21194
2017/11/2,sh.000300,3997.134,0.0128,3943.3433,3867.72908
2017/11/3,sh.000300,3992.697,-0.111,3951.1531,3873.08954
2017/11/6,sh.000300,4020.889,0.7061,3958.0872,3878.68744
2017/11/7,sh.000300,4054.246,0.8296,3966.30635,3884.7264
2017/11/8,sh.000300,4048.005,-0.1539,3973.5723,3890.56474
2017/11/9,sh.000300,4075.899,0.6891,3981.7196,3897.38982
2017/11/10,sh.000300,4111.911,0.8835,3991.2651,3903.71296
2017/11/13,sh.000300,4128.073,0.3931,4001.99645,3909.4202
2017/11/14,sh.000300,4099.351,-0.6958,4011.3106,3914.71648
2017/11/15,sh.000300,4073.669,-0.6265,4017.78595,3919.50386
2017/11/16,sh.000300,4105.012,0.7694,4026.4741,3925.16226
2017/11/17,sh.000300,4120.85,0.3858,4036.174,3930.9685
2017/11/20,sh.000300,4143.833,0.5577,4046.82575,3936.93284
2017/11/21,sh.000300,4217.701,1.7826,4059.74105,3944.14594
2017/11/22,sh.000300,4227.566,0.2339,4072.2719,3951.70828
2017/11/23,sh.000300,4102.396,-2.9608,4077.71295,3957.15878
