date,code,close,pctChg
2012-05-15,sh.000300,2617.3740,0.070352
2012-05-16,sh.000300,2574.6470,-1.632440
2012-05-17,sh.000300,2613.9420,1.526226
2012-05-18,sh.000300,2573.9760,-1.528948
2012-05-21,sh.000300,2587.2310,0.514957
2012-05-22,sh.000300,2627.5250,1.557416
2012-05-23,sh.000300,2616.8690,-0.405553
2012-05-24,sh.000300,2595.2600,-0.825754
2012-05-25,sh.000300,2573.1030,-0.853748
2012-05-28,sh.000300,2614.6890,1.616179
2012-05-29,sh.000300,2650.8540,1.383149
2012-05-30,sh.000300,2642.2580,-0.324271
2012-05-31,sh.000300,2632.0420,-0.386641
2012-06-01,sh.000300,2632.9980,0.036324
2012-06-04,sh.000300,2559.0260,-2.809427
2012-06-05,sh.000300,2558.8420,-0.007184
2012-06-06,sh.000300,2557.4010,-0.056321
2012-06-07,sh.000300,2542.1840,-0.595010
2012-06-08,sh.000300,2524.3290,-0.702348
2012-06-11,sh.000300,2558.2650,1.344349
2012-06-12,sh.000300,2540.1780,-0.706999
2012-06-13,sh.000300,2580.6360,1.592723
2012-06-14,sh.000300,2560.4210,-0.783338
2012-06-15,sh.000300,2568.0540,0.298117
2012-06-18,sh.000300,2581.2120,0.512371
2012-06-19,sh.000300,2558.6210,-0.875202
2012-06-20,sh.000300,2552.6110,-0.234893
2012-06-21,sh.000300,2512.1850,-1.583713
2012-06-25,sh.000300,2456.5180,-2.215879
2012-06-26,sh.000300,2454.9150,-0.065256
2012-06-27,sh.000300,2447.1950,-0.314470
2012-06-28,sh.000300,2425.7290,-0.877170
2012-06-29,sh.000300,2461.6120,1.479269
2012-07-02,sh.000300,2465.2380,0.147301
2012-07-03,sh.000300,2468.7210,0.141281
2012-07-04,sh.000300,2464.9190,-0.154007
2012-07-05,sh.000300,2430.3700,-1.401621
2012-07-06,sh.000300,2472.6140,1.738167
2012-07-09,sh.000300,2416.0360,-2.288191
2012-07-10,sh.000300,2406.7060,-0.386163
2012-07-11,sh.000300,2425.5720,0.783892
2012-07-12,sh.000300,2449.1810,0.973333
2012-07-13,sh.000300,2450.6330,0.059291
2012-07-16,sh.000300,2399.7310,-2.077100
2012-07-17,sh.000300,2414.2010,0.602983
2012-07-18,sh.000300,2414.3350,0.005552
2012-07-19,sh.000300,2424.3220,0.413657
2012-07-20,sh.000300,2398.4550,-1.066976
2012-07-23,sh.000300,2365.4310,-1.376893
2012-07-24,sh.000300,2375.9920,0.446474
2012-07-25,sh.000300,2360.0830,-0.669570
2012-07-26,sh.000300,2347.4880,-0.533666
2012-07-27,sh.000300,2349.1080,0.069005
2012-07-30,sh.000300,2335.7930,-0.566808
2012-07-31,sh.000300,2332.9220,-0.122907
2012-08-01,sh.000300,2358.6510,1.102856
2012-08-02,sh.000300,2334.8820,-1.007729
2012-08-03,sh.000300,2353.7370,0.807535
2012-08-06,sh.000300,2385.6110,1.354188
2012-08-07,sh.000300,2388.8730,0.136735
2012-08-08,sh.000300,2389.7950,0.038590
2012-08-09,sh.000300,2411.7000,0.916607
2012-08-10,sh.000300,2399.7510,-0.495459
2012-08-13,sh.000300,2351.9310,-1.992710
2012-08-14,sh.000300,2357.0160,0.216214
2012-08-15,sh.000300,2331.6150,-1.077681
2012-08-16,sh.000300,2319.6700,-0.512309
2012-08-17,sh.000300,2313.4760,-0.267014
2012-08-20,sh.000300,2301.7880,-0.505213
2012-08-21,sh.000300,2313.7030,0.517632
2012-08-22,sh.000300,2295.5860,-0.783028
2012-08-23,sh.000300,2302.1990,0.288076
2012-08-24,sh.000300,2275.6770,-1.152028
2012-08-27,sh.000300,2228.2040,-2.086100
2012-08-28,sh.000300,2238.4110,0.458072
2012-08-29,sh.000300,2214.8140,-1.054182
2012-08-30,sh.000300,2211.3700,-0.155492
2012-08-31,sh.000300,2204.8680,-0.294035
2012-09-03,sh.000300,2228.3690,1.065868
2012-09-04,sh.000300,2204.4070,-1.075312
2012-09-05,sh.000300,2199.8750,-0.205587
2012-09-06,sh.000300,2217.8230,0.815864
2012-09-07,sh.000300,2317.1790,4.479887
2012-09-10,sh.000300,2326.6660,0.409423
2012-09-11,sh.000300,2311.8900,-0.635077
2012-09-12,sh.000300,2320.0710,0.353873
2012-09-13,sh.000300,2298.4610,-0.931442
2012-09-14,sh.000300,2315.5420,0.743152
2012-09-17,sh.000300,2258.7050,-2.454584
2012-09-18,sh.000300,2235.2390,-1.038917
2012-09-19,sh.000300,2246.2360,0.491986
2012-09-20,sh.000300,2195.9510,-2.238641
2012-09-21,sh.000300,2199.0630,0.141718
2012-09-24,sh.000300,2215.5160,0.748188
2012-09-25,sh.000300,2210.1540,-0.242023
2012-09-26,sh.000300,2184.8910,-1.143040
2012-09-27,sh.000300,2251.7170,3.058547
2012-09-28,sh.000300,2293.1060,1.838105
2012-10-08,sh.000300,2270.0540,-1.005274
2012-10-09,sh.000300,2320.1570,2.207129
2012-10-10,sh.000300,2324.1170,0.170676
2012-10-11,sh.000300,2302.5330,-0.928696
2012-10-12,sh.000300,2304.5310,0.086776
2012-10-15,sh.000300,2294.8570,-0.419785
2012-10-16,sh.000300,2298.1620,0.144025
2012-10-17,sh.000300,2300.8030,0.114912
2012-10-18,sh.000300,2336.0770,1.533114
2012-10-19,sh.000300,2332.4700,-0.154401
2012-10-22,sh.000300,2341.5920,0.391091
2012-10-23,sh.000300,2312.0770,-1.260473
2012-10-24,sh.000300,2307.7790,-0.185887
2012-10-25,sh.000300,2291.2390,-0.716708
2012-10-26,sh.000300,2247.9070,-1.891205
2012-10-29,sh.000300,2235.8540,-0.536187
2012-10-30,sh.000300,2239.8820,0.180158
2012-10-31,sh.000300,2254.8200,0.666910
2012-11-01,sh.000300,2297.8840,1.909863
2012-11-02,sh.000300,2306.7740,0.386873
2012-11-05,sh.000300,2301.8800,-0.212160
2012-11-06,sh.000300,2292.2060,-0.420258
2012-11-07,sh.000300,2287.5050,-0.205094
2012-11-08,sh.000300,2245.4050,-1.840427
2012-11-09,sh.000300,2240.9240,-0.199561
2012-11-12,sh.000300,2251.8480,0.487470
2012-11-13,sh.000300,2212.4400,-1.750028
2012-11-14,sh.000300,2223.1100,0.482281
2012-11-15,sh.000300,2193.6230,-1.326388
2012-11-16,sh.000300,2177.2400,-0.746849
2012-11-19,sh.000300,2174.9850,-0.103566
2012-11-20,sh.000300,2164.8810,-0.464555
2012-11-21,sh.000300,2194.8960,1.386445
2012-11-22,sh.000300,2177.5460,-0.790475
2012-11-23,sh.000300,2192.6760,0.694825
2012-11-26,sh.000300,2175.5990,-0.778816
2012-11-27,sh.000300,2150.6380,-1.147324
2012-11-28,sh.000300,2129.1610,-0.998636
2012-11-29,sh.000300,2115.6760,-0.633342
2012-11-30,sh.000300,2139.6610,1.133674
2012-12-03,sh.000300,2108.8500,-1.439985
2012-12-04,sh.000300,2131.4730,1.072755
2012-12-05,sh.000300,2207.8780,3.584612
2012-12-06,sh.000300,2203.6020,-0.193665
2012-12-07,sh.000300,2246.7570,1.958386
2012-12-10,sh.000300,2271.0460,1.081061
2012-12-11,sh.000300,2258.5000,-0.552428
2012-12-12,sh.000300,2267.7670,0.410321
2012-12-13,sh.000300,2242.6350,-1.108230
2012-12-14,sh.000300,2355.8650,5.048971
2012-12-17,sh.000300,2366.7000,0.459914
2012-12-18,sh.000300,2368.1200,0.060006
2012-12-19,sh.000300,2371.1090,0.126209
2012-12-20,sh.000300,2384.8160,0.578085
2012-12-21,sh.000300,2372.0020,-0.537315
2012-12-24,sh.000300,2381.2170,0.388494
2012-12-25,sh.000300,2448.3950,2.821162
2012-12-26,sh.000300,2457.6190,0.376732
2012-12-27,sh.000300,2444.5940,-0.529980
2012-12-28,sh.000300,2480.0490,1.450346
2012-12-31,sh.000300,2522.9520,1.729919
2013-01-04,sh.000300,2524.4090,0.057751
2013-01-07,sh.000300,2535.9850,0.458570
2013-01-08,sh.000300,2525.3300,-0.420154
2013-01-09,sh.000300,2526.1260,0.031517
2013-01-10,sh.000300,2530.5690,0.175887
2013-01-11,sh.000300,2483.2300,-1.870690
2013-01-14,sh.000300,2577.7250,3.805331
2013-01-15,sh.000300,2595.8560,0.703367
2013-01-16,sh.000300,2577.0920,-0.722841
2013-01-17,sh.000300,2552.7580,-0.944242
2013-01-18,sh.000300,2595.4390,1.671953
2013-01-21,sh.000300,2610.8980,0.595621
2013-01-22,sh.000300,2596.8980,-0.536214
2013-01-23,sh.000300,2607.4560,0.406566
2013-01-24,sh.000300,2582.7550,-0.947328
2013-01-25,sh.000300,2571.6740,-0.429031
2013-01-28,sh.000300,2651.8630,3.118162
2013-01-29,sh.000300,2675.8660,0.905135
2013-01-30,sh.000300,2688.7110,0.480030
2013-01-31,sh.000300,2686.8820,-0.068020
2013-02-01,sh.000300,2743.3240,2.100646
2013-02-04,sh.000300,2748.0280,0.171475
2013-02-05,sh.000300,2771.6750,0.860507
2013-02-06,sh.000300,2775.8440,0.150413
2013-02-07,sh.000300,2759.8700,-0.575460
2013-02-08,sh.000300,2771.7250,0.429548
2013-02-18,sh.000300,2737.4710,-1.235842
2013-02-19,sh.000300,2685.6060,-1.894632
2013-02-20,sh.000300,2702.6350,0.634086
2013-02-21,sh.000300,2610.5490,-3.407265
2013-02-22,sh.000300,2596.6040,-0.534181
2013-02-25,sh.000300,2604.9600,0.321803
2013-02-26,sh.000300,2567.5950,-1.434379
2013-02-27,sh.000300,2594.6770,1.054763
2013-02-28,sh.000300,2673.3270,3.031202
2013-03-01,sh.000300,2668.8360,-0.167992
2013-03-04,sh.000300,2545.7150,-4.613279
2013-03-05,sh.000300,2622.8070,3.028296
2013-03-06,sh.000300,2650.2020,1.044492
2013-03-07,sh.000300,2619.4790,-1.159266
2013-03-08,sh.000300,2606.9270,-0.479179
2013-03-11,sh.000300,2592.3720,-0.558318
2013-03-12,sh.000300,2555.6150,-1.417894
2013-03-13,sh.000300,2527.4860,-1.100671
2013-03-14,sh.000300,2534.2730,0.268522
2013-03-15,sh.000300,2539.8730,0.220974
2013-03-18,sh.000300,2502.4930,-1.471732
2013-03-19,sh.000300,2525.0970,0.903259
2013-03-20,sh.000300,2610.1740,3.369263
2013-03-21,sh.000300,2614.9880,0.184431
2013-03-22,sh.000300,2618.3080,0.126963
2013-03-25,sh.000300,2613.0970,-0.199029
2013-03-26,sh.000300,2575.0500,-1.456007
2013-03-27,sh.000300,2583.5300,0.329313
2013-03-28,sh.000300,2499.3020,-3.260191
2013-03-29,sh.000300,2495.0830,-0.168807
2013-04-01,sh.000300,2493.1870,-0.075989
2013-04-02,sh.000300,2486.3910,-0.272579
2013-04-03,sh.000300,2483.5470,-0.114382
2013-04-08,sh.000300,2472.2990,-0.452902
2013-04-09,sh.000300,2489.4300,0.692912
2013-04-10,sh.000300,2485.3090,-0.165534
2013-04-11,sh.000300,2477.8760,-0.299082
2013-04-12,sh.000300,2462.1120,-0.636187
2013-04-15,sh.000300,2436.8180,-1.027327
2013-04-16,sh.000300,2459.5920,0.934576
2013-04-17,sh.000300,2458.4730,-0.045501
2013-04-18,sh.000300,2464.8510,0.259436
2013-04-19,sh.000300,2533.8270,2.798377
2013-04-22,sh.000300,2530.6700,-0.124593
2013-04-23,sh.000300,2449.4710,-3.208596
2013-04-24,sh.000300,2495.5790,1.882372
2013-04-25,sh.000300,2467.8750,-1.110127
2013-04-26,sh.000300,2447.3060,-0.833474
2013-05-02,sh.000300,2449.6390,0.095330
2013-05-03,sh.000300,2492.9120,1.766513
2013-05-06,sh.000300,2525.9830,1.326593
2013-05-07,sh.000300,2529.9380,0.156576
2013-05-08,sh.000300,2542.7980,0.508317
2013-05-09,sh.000300,2527.7940,-0.590065
2013-05-10,sh.000300,2540.8360,0.515944
2013-05-13,sh.000300,2530.7680,-0.396242
2013-05-14,sh.000300,2493.3380,-1.479005
2013-05-15,sh.000300,2506.9250,0.544938
2013-05-16,sh.000300,2552.7090,1.826299
2013-05-17,sh.000300,2592.0480,1.541073
2013-05-20,sh.000300,2609.6070,0.677412
2013-05-21,sh.000300,2614.8530,0.201030
2013-05-22,sh.000300,2618.0340,0.121648
2013-05-23,sh.000300,2582.8490,-1.343940
2013-05-24,sh.000300,2597.2280,0.556707
2013-05-27,sh.000300,2599.5870,0.090823
2013-05-28,sh.000300,2644.3590,1.722273
2013-05-29,sh.000300,2642.5610,-0.067988
2013-05-30,sh.000300,2634.3230,-0.311744
2013-05-31,sh.000300,2606.4260,-1.058981
2013-06-03,sh.000300,2602.6230,-0.145908
2013-06-04,sh.000300,2565.6660,-1.419992
2013-06-05,sh.000300,2560.5390,-0.199829
2013-06-06,sh.000300,2527.8450,-1.276844
2013-06-07,sh.000300,2484.1600,-1.728154
2013-06-13,sh.000300,2399.9370,-3.390398
2013-06-14,sh.000300,2416.7710,0.701434
2013-06-17,sh.000300,2403.8390,-0.535089
2013-06-18,sh.000300,2418.7450,0.620092
2013-06-19,sh.000300,2400.7650,-0.743370
2013-06-20,sh.000300,2321.4660,-3.303065
2013-06-21,sh.000300,2317.3940,-0.175407
2013-06-24,sh.000300,2171.2100,-6.308124
2013-06-25,sh.000300,2165.4210,-0.266628
2013-06-26,sh.000300,2168.2970,0.132825
2013-06-27,sh.000300,2160.7350,-0.348753
2013-06-28,sh.000300,2200.6390,1.846770
2013-07-01,sh.000300,2213.3170,0.576105
2013-07-02,sh.000300,2221.9840,0.391584
2013-07-03,sh.000300,2203.8280,-0.817108
2013-07-04,sh.000300,2221.9790,0.823618
2013-07-05,sh.000300,2226.8490,0.219179
2013-07-08,sh.000300,2163.6190,-2.839448
2013-07-09,sh.000300,2162.6690,-0.043906
2013-07-10,sh.000300,2224.0650,2.838899
2013-07-11,sh.000300,2326.6880,4.614211
2013-07-12,sh.000300,2275.3730,-2.205493
2013-07-15,sh.000300,2307.2970,1.403026
2013-07-16,sh.000300,2317.8480,0.457279
2013-07-17,sh.000300,2282.8360,-1.510538
2013-07-18,sh.000300,2245.3280,-1.643046
2013-07-19,sh.000300,2190.4780,-2.442844
2013-07-22,sh.000300,2202.1890,0.534629
2013-07-23,sh.000300,2265.8450,2.890579
2013-07-24,sh.000300,2249.1510,-0.736771
2013-07-25,sh.000300,2237.6830,-0.509871
2013-07-26,sh.000300,2224.0080,-0.611125
2013-07-29,sh.000300,2175.9700,-2.159978
2013-07-30,sh.000300,2189.3880,0.616643
2013-07-31,sh.000300,2193.0210,0.165939
2013-08-01,sh.000300,2245.3640,2.386800
2013-08-02,sh.000300,2247.2630,0.084571
2013-08-05,sh.000300,2278.3290,1.382400
2013-08-06,sh.000300,2293.6410,0.672072
2013-08-07,sh.000300,2280.6230,-0.567572
2013-08-08,sh.000300,2276.7820,-0.168422
2013-08-09,sh.000300,2286.0100,0.405310
2013-08-12,sh.000300,2352.7940,2.921419
2013-08-13,sh.000300,2359.0680,0.266669
2013-08-14,sh.000300,2349.0800,-0.423389
2013-08-15,sh.000300,2321.5760,-1.170848
2013-08-16,sh.000300,2304.1440,-0.750864
2013-08-19,sh.000300,2331.4300,1.184209
2013-08-20,sh.000300,2312.4650,-0.813443
2013-08-21,sh.000300,2308.5890,-0.167612
2013-08-22,sh.000300,2303.9320,-0.201735
2013-08-23,sh.000300,2286.9290,-0.737996
2013-08-26,sh.000300,2335.6160,2.128925
2013-08-27,sh.000300,2340.8810,0.225428
2013-08-28,sh.000300,2328.0560,-0.547879
2013-08-29,sh.000300,2318.3110,-0.418584
2013-08-30,sh.000300,2313.9100,-0.189842
2013-09-02,sh.000300,2320.3440,0.278061
2013-09-03,sh.000300,2354.5020,1.472108
2013-09-04,sh.000300,2350.6990,-0.161520
2013-09-05,sh.000300,2341.7350,-0.381328
2013-09-06,sh.000300,2357.7820,0.685256
2013-09-09,sh.000300,2440.6090,3.512916
2013-09-10,sh.000300,2474.8940,1.404779
2013-09-11,sh.000300,2482.8890,0.323039
2013-09-12,sh.000300,2507.4550,0.989418
2013-09-13,sh.000300,2488.9020,-0.739913
2013-09-16,sh.000300,2478.3900,-0.422363
2013-09-17,sh.000300,2427.3220,-2.060526
2013-09-18,sh.000300,2432.5100,0.213733
2013-09-23,sh.000300,2472.2880,1.635269
2013-09-24,sh.000300,2443.8850,-1.148858
2013-09-25,sh.000300,2429.0300,-0.607843
2013-09-26,sh.000300,2384.4430,-1.835585
2013-09-27,sh.000300,2394.9710,0.441522
2013-09-30,sh.000300,2409.0370,0.587321
2013-10-08,sh.000300,2441.8110,1.360458
2013-10-09,sh.000300,2453.5830,0.482100
2013-10-10,sh.000300,2429.3170,-0.989007
2013-10-11,sh.000300,2468.5080,1.613259
2013-10-14,sh.000300,2472.5420,0.163416
2013-10-15,sh.000300,2467.5170,-0.203228
2013-10-16,sh.000300,2421.3710,-1.870139
2013-10-17,sh.000300,2413.3300,-0.332085
2013-10-18,sh.000300,2426.0540,0.527233
2013-10-21,sh.000300,2471.3220,1.865913
2013-10-22,sh.000300,2445.8910,-1.029041
2013-10-23,sh.000300,2418.4910,-1.120252
2013-10-24,sh.000300,2400.5110,-0.743438
2013-10-25,sh.000300,2368.5590,-1.331046
2013-10-28,sh.000300,2365.9540,-0.109982
2013-10-29,sh.000300,2372.0530,0.257777
2013-10-30,sh.000300,2407.4710,1.493136
2013-10-31,sh.000300,2373.7180,-1.402008
2013-11-01,sh.000300,2384.9600,0.473601
2013-11-04,sh.000300,2380.4540,-0.188928
2013-11-05,sh.000300,2383.7690,0.139257
2013-11-06,sh.000300,2353.5680,-1.266940
2013-11-07,sh.000300,2340.5520,-0.553037
2013-11-08,sh.000300,2307.9450,-1.393130
2013-11-11,sh.000300,2315.8890,0.344196
2013-11-12,sh.000300,2340.0000,1.041116
2013-11-13,sh.000300,2288.1160,-2.217266
2013-11-14,sh.000300,2304.5010,0.716092
2013-11-15,sh.000300,2350.7340,2.006201
2013-11-18,sh.000300,2428.9030,3.325310
2013-11-19,sh.000300,2412.1630,-0.689200
2013-11-20,sh.000300,2424.8500,0.525960
2013-11-21,sh.000300,2409.9890,-0.612866
2013-11-22,sh.000300,2397.9620,-0.499052
2013-11-25,sh.000300,2388.6290,-0.389206
2013-11-26,sh.000300,2387.4160,-0.050778
2013-11-27,sh.000300,2414.4810,1.133650
2013-11-28,sh.000300,2439.5300,1.037452
2013-11-29,sh.000300,2438.9440,-0.024018
2013-12-02,sh.000300,2418.7880,-0.826423
2013-12-03,sh.000300,2442.7840,0.992061
2013-12-04,sh.000300,2475.1350,1.324353
2013-12-05,sh.000300,2468.1970,-0.280307
2013-12-06,sh.000300,2452.2870,-0.644597
2013-12-09,sh.000300,2450.8720,-0.057703
2013-12-10,sh.000300,2453.3220,0.099962
2013-12-11,sh.000300,2412.7630,-1.653231
2013-12-12,sh.000300,2410.0150,-0.113896
2013-12-13,sh.000300,2406.6390,-0.140081
2013-12-16,sh.000300,2367.9230,-1.608709
2013-12-17,sh.000300,2356.3760,-0.487648
2013-12-18,sh.000300,2357.2260,0.036076
2013-12-19,sh.000300,2332.4100,-1.052770
2013-12-20,sh.000300,2278.1360,-2.326946
2013-12-23,sh.000300,2284.6020,0.283831
2013-12-24,sh.000300,2288.2480,0.159590
2013-12-25,sh.000300,2305.1100,0.736898
2013-12-26,sh.000300,2265.3340,-1.725563
2013-12-27,sh.000300,2303.4780,1.683815
2013-12-30,sh.000300,2299.4580,-0.174520
2013-12-31,sh.000300,2330.0260,1.329351
2014-01-02,sh.000300,2321.9780,-0.345398
2014-01-03,sh.000300,2290.7790,-1.343638
2014-01-06,sh.000300,2238.6370,-2.276173
2014-01-07,sh.000300,2238.0010,-0.028410
2014-01-08,sh.000300,2241.9110,0.174706
2014-01-09,sh.000300,2222.2210,-0.878266
2014-01-10,sh.000300,2204.8510,-0.781645
2014-01-13,sh.000300,2193.6790,-0.506706
2014-01-14,sh.000300,2212.8460,0.873737
2014-01-15,sh.000300,2208.9410,-0.176471
2014-01-16,sh.000300,2211.8440,0.131424
2014-01-17,sh.000300,2178.4880,-1.508061
2014-01-20,sh.000300,2165.9930,-0.573568
2014-01-21,sh.000300,2187.4100,0.988784
2014-01-22,sh.000300,2243.7960,2.577751
2014-01-23,sh.000300,2231.8890,-0.530662
2014-01-24,sh.000300,2245.6780,0.617820
2014-01-27,sh.000300,2215.9190,-1.325169
2014-01-28,sh.000300,2219.8550,0.177625
2014-01-29,sh.000300,2227.7810,0.357052
2014-01-30,sh.000300,2202.4500,-1.137053
2014-02-07,sh.000300,2212.4830,0.455536
2014-02-10,sh.000300,2267.5340,2.488201
2014-02-11,sh.000300,2285.5620,0.795052
2014-02-12,sh.000300,2291.2460,0.248695
2014-02-13,sh.000300,2279.5540,-0.510296
2014-02-14,sh.000300,2295.5750,0.702813
2014-02-17,sh.000300,2311.6470,0.700130
2014-02-18,sh.000300,2282.4420,-1.263388
2014-02-19,sh.000300,2308.6560,1.148512
2014-02-20,sh.000300,2287.4360,-0.919148
2014-02-21,sh.000300,2264.2940,-1.011704
2014-02-24,sh.000300,2214.5090,-2.198695
2014-02-25,sh.000300,2157.9090,-2.555876
2014-02-26,sh.000300,2163.4050,0.254695
2014-02-27,sh.000300,2154.1080,-0.429745
2014-02-28,sh.000300,2178.9710,1.154215
2014-03-03,sh.000300,2190.3700,0.523145
2014-03-04,sh.000300,2184.2730,-0.278363
2014-03-05,sh.000300,2163.9760,-0.929228
2014-03-06,sh.000300,2173.6340,0.446306
2014-03-07,sh.000300,2168.3580,-0.242733
2014-03-10,sh.000300,2097.7870,-3.254573
2014-03-11,sh.000300,2108.6610,0.518345
2014-03-12,sh.000300,2114.1340,0.259555
2014-03-13,sh.000300,2140.3330,1.239230
2014-03-14,sh.000300,2122.8360,-0.817493
2014-03-17,sh.000300,2143.0380,0.951658
2014-03-18,sh.000300,2138.1330,-0.228882
2014-03-19,sh.000300,2120.8700,-0.807384
2014-03-20,sh.000300,2086.9670,-1.598546
2014-03-21,sh.000300,2158.7980,3.441887
2014-03-24,sh.000300,2176.5540,0.822488
2014-03-25,sh.000300,2174.4400,-0.097127
2014-03-26,sh.000300,2171.0470,-0.156032
2014-03-27,sh.000300,2155.7070,-0.706576
2014-03-28,sh.000300,2151.9650,-0.173583
2014-03-31,sh.000300,2146.3050,-0.263023
2014-04-01,sh.000300,2163.1150,0.783209
2014-04-02,sh.000300,2180.7270,0.814199
2014-04-03,sh.000300,2165.0080,-0.720814
2014-04-04,sh.000300,2185.4720,0.945210
2014-04-08,sh.000300,2237.3160,2.372211
2014-04-09,sh.000300,2238.6200,0.058293
2014-04-10,sh.000300,2273.7610,1.569756
2014-04-11,sh.000300,2270.6660,-0.136117
2014-04-14,sh.000300,2268.6130,-0.090413
2014-04-15,sh.000300,2229.4630,-1.725731
2014-04-16,sh.000300,2232.5260,0.137387
2014-04-17,sh.000300,2224.8030,-0.345927
2014-04-18,sh.000300,2224.4790,-0.014562
2014-04-21,sh.000300,2187.2480,-1.673693
2014-04-22,sh.000300,2196.7950,0.436479
2014-04-23,sh.000300,2194.6680,-0.096821
2014-04-24,sh.000300,2190.4740,-0.191093
2014-04-25,sh.000300,2167.8260,-1.033940
2014-04-28,sh.000300,2134.9690,-1.515663
2014-04-29,sh.000300,2158.4700,1.100764
2014-04-30,sh.000300,2158.6590,0.008755
2014-05-05,sh.000300,2156.4700,-0.101404
2014-05-06,sh.000300,2157.3280,0.039783
2014-05-07,sh.000300,2137.3160,-0.927627
2014-05-08,sh.000300,2135.4960,-0.085145
2014-05-09,sh.000300,2133.9110,-0.074231
2014-05-12,sh.000300,2180.0540,2.162371
2014-05-13,sh.000300,2174.8520,-0.238614
2014-05-14,sh.000300,2172.3720,-0.114030
2014-05-15,sh.000300,2144.0840,-1.302175
2014-05-16,sh.000300,2145.9520,0.087120
2014-05-19,sh.000300,2115.1430,-1.435672
2014-05-20,sh.000300,2115.7710,0.029687
2014-05-21,sh.000300,2135.9050,0.951617
2014-05-22,sh.000300,2130.8680,-0.235830
2014-05-23,sh.000300,2148.4140,0.823427
2014-05-26,sh.000300,2155.9760,0.351981
2014-05-27,sh.000300,2147.2800,-0.403346
2014-05-28,sh.000300,2169.3520,1.027906
2014-05-29,sh.000300,2155.1640,-0.654020
2014-05-30,sh.000300,2156.4640,0.060323
2014-06-03,sh.000300,2149.9180,-0.303559
2014-06-04,sh.000300,2128.2740,-1.006738
2014-06-05,sh.000300,2150.6020,1.049119
2014-06-06,sh.000300,2134.7160,-0.738676
2014-06-09,sh.000300,2134.2810,-0.020380
2014-06-10,sh.000300,2161.2680,1.264457
2014-06-11,sh.000300,2160.7660,-0.023225
2014-06-12,sh.000300,2153.4100,-0.340444
2014-06-13,sh.000300,2176.2420,1.060273
2014-06-16,sh.000300,2191.8550,0.717431
2014-06-17,sh.000300,2169.6740,-1.011970
2014-06-18,sh.000300,2160.2390,-0.434861
2014-06-19,sh.000300,2126.9070,-1.542979
2014-06-20,sh.000300,2136.7290,0.461798
2014-06-23,sh.000300,2134.1100,-0.122566
2014-06-24,sh.000300,2144.8210,0.501892
2014-06-25,sh.000300,2133.3710,-0.533842
2014-06-26,sh.000300,2149.0760,0.736151
2014-06-27,sh.000300,2150.2580,0.055006
2014-06-30,sh.000300,2165.1180,0.691074
2014-07-01,sh.000300,2164.5590,-0.025811
2014-07-02,sh.000300,2170.8670,0.291415
2014-07-03,sh.000300,2180.1920,0.429550
2014-07-04,sh.000300,2178.6950,-0.068656
2014-07-07,sh.000300,2176.2890,-0.110433
2014-07-08,sh.000300,2180.4730,0.192246
2014-07-09,sh.000300,2148.7100,-1.456700
2014-07-10,sh.000300,2142.8470,-0.272863
2014-07-11,sh.000300,2148.0090,0.240900
2014-07-14,sh.000300,2171.7580,1.105630
2014-07-15,sh.000300,2174.9760,0.148176
2014-07-16,sh.000300,2170.8680,-0.188883
2014-07-17,sh.000300,2157.0680,-0.635682
2014-07-18,sh.000300,2164.1440,0.328035
2014-07-21,sh.000300,2166.2950,0.099387
2014-07-22,sh.000300,2192.6980,1.218813
2014-07-23,sh.000300,2197.8330,0.234187
2014-07-24,sh.000300,2237.0150,1.782751
2014-07-25,sh.000300,2260.4540,1.047790
2014-07-28,sh.000300,2323.8970,2.806643
2014-07-29,sh.000300,2331.3690,0.321526
2014-07-30,sh.000300,2322.0110,-0.401391
2014-07-31,sh.000300,2350.2510,1.216187
2014-08-01,sh.000300,2329.4020,-0.887092
2014-08-04,sh.000300,2375.6200,1.984115
2014-08-05,sh.000300,2369.3530,-0.263809
2014-08-06,sh.000300,2363.2210,-0.258808
2014-08-07,sh.000300,2327.4570,-1.513355
2014-08-08,sh.000300,2331.1340,0.157984
2014-08-11,sh.000300,2365.3490,1.467744
2014-08-12,sh.000300,2357.0520,-0.350778
2014-08-13,sh.000300,2358.9010,0.078440
2014-08-14,sh.000300,2335.9450,-0.973157
2014-08-15,sh.000300,2360.6350,1.056957
2014-08-18,sh.000300,2374.5620,0.589968
2014-08-19,sh.000300,2374.7680,0.008678
2014-08-20,sh.000300,2366.1400,-0.363327
2014-08-21,sh.000300,2354.2440,-0.502760
2014-08-22,sh.000300,2365.3640,0.472344
2014-08-25,sh.000300,2342.8630,-0.951269
2014-08-26,sh.000300,2324.0920,-0.801199
2014-08-27,sh.000300,2327.5950,0.150723
2014-08-28,sh.000300,2311.2780,-0.701020
2014-08-29,sh.000300,2338.2870,1.168576
2014-09-01,sh.000300,2355.3170,0.728302
2014-09-02,sh.000300,2386.4600,1.322245
2014-09-03,sh.000300,2408.8380,0.937704
2014-09-04,sh.000300,2426.2240,0.721768
2014-09-05,sh.000300,2449.2590,0.949414
2014-09-09,sh.000300,2445.2240,-0.164740
2014-09-10,sh.000300,2432.4330,-0.523102
2014-09-11,sh.000300,2423.4540,-0.369137
2014-09-12,sh.000300,2438.3580,0.614982
2014-09-15,sh.000300,2437.1890,-0.047940
